house_price,area_sqft,bedrooms,bathrooms,lot_size,garage_size,age_years,renovation_score,energy_efficiency,distance_to_center,school_quality,crime_index,walkability_score,median_income_area,property_tax_rate,mortgage_rate_proxy,transit_score,area_m2,living_area_proxy,rooms_total,lot_size_log,condition_index,location_desirability,income_proxy,neighborhood,building_type,heating_type,noise_loc_01,noise_loc_02,noise_loc_03,noise_loc_04,noise_loc_05,noise_size_06,noise_size_07,noise_size_08,noise_size_09,noise_size_10,random_noise_11,random_noise_12,random_noise_13,random_noise_14,random_noise_15,random_noise_16,random_noise_17,random_noise_18,random_noise_19,random_noise_20,random_noise_21,random_noise_22,random_noise_23,random_noise_24,random_noise_25,random_noise_26,random_noise_27,random_noise_28,random_noise_29,random_noise_30,synthetic_feature_01,synthetic_feature_02,synthetic_feature_03,synthetic_feature_04,synthetic_feature_05,synthetic_feature_06,synthetic_feature_07,synthetic_feature_08,synthetic_feature_09,synthetic_feature_10
444251.35,1617.2,4,2.2,3049.65,1,34.99,4.28,0.482,8.16,6.22,4.56,34.83,96471.55,1.041,5.299,37.53,153.51,1496.76,8.2,8.0228,3.373,2.292,100.065,Suburban,Condo,Electric,0.3779,0.77,-1.7545,2.777,-1.8443,1.587,-1.3836,0.3667,-1.1595,0.1794,-0.1122,-0.279,-1.226,1.4255,0.9022,-1.5731,-0.0537,0.2668,0.5954,-0.1773,0.6554,1.6506,0.389,-0.1088,-0.3126,0.3176,0.308,-1.2945,-1.5385,1.0845,0.4675,-0.1036,-0.4501,0.3815,-0.1342,1.7257,-0.3967,-0.0144,-0.2972,-2.1584
290084.58,1713.86,4,1.9,3556.71,0,41.23,2.49,0.466,13.11,4.09,5.27,31.49,72060.12,1.059,5.965,31.65,156.84,1754.92,8.9,8.1766,1.209,-0.578,73.38,Suburban,Detached,Electric,-0.0513,-0.2283,1.1999,-0.6551,-0.0291,0.8977,-0.9989,-0.2811,0.5098,1.4492,1.2672,1.0157,-0.0675,0.3751,-0.7154,-0.4274,0.8629,0.6613,1.6409,1.4539,0.6036,-0.0329,0.4196,0.2714,0.7659,0.2732,1.5517,0.3282,0.5518,1.471,-0.3965,0.2822,-1.5798,-1.6895,-0.9653,1.2408,1.1922,-0.9932,-0.6034,-0.1476
383816.45,1766.67,5,2.8,4020.03,1,32.89,5.32,0.527,8.92,4.11,5.51,19.92,80038.57,0.813,5.657,30.14,173.37,1689.36,9.8,8.299,3.709,0.429,76.57,Riverside,Detached,Gas,-0.6801,-2.114,-1.0932,-0.7252,-1.8138,-0.9854,-2.5012,1.0854,0.4965,0.1184,-0.3232,-1.0918,1.7329,-0.7165,0.6161,0.6408,0.6962,-0.8979,-0.3477,-1.4176,0.242,0.1298,-1.2985,-0.2628,2.3557,-1.0785,-0.8249,-1.5353,-0.1072,0.2924,-0.5218,-1.6268,-1.6159,-0.6208,0.3547,-1.1981,-0.1345,-0.5296,-1.2804,0.8415
502390.9,1551.84,3,2.8,6465.81,1,34.62,6.37,0.376,8.78,9.79,3.32,53.05,107286.67,0.991,5.144,45.3,140.53,1381.39,6.8,8.7743,3.747,3.649,109.214,Suburban,Townhouse,Heat pump,-1.016,-0.4495,-1.2793,3.9746,-0.0509,-2.0194,-2.1513,-0.0436,-0.3849,2.8171,0.2721,-0.9443,-0.8529,-0.2715,1.6408,0.3941,-0.5777,0.3888,-2.3568,-1.5992,-0.3915,0.7336,0.3029,0.8566,0.8626,0.3883,2.4904,-0.7197,-0.2229,1.2379,-0.2474,-0.5238,0.6294,-1.7117,-0.1836,0.0304,1.1219,-1.4304,-0.1013,0.6352
514272.77,1813.69,4,2.6,5576.05,2,62.93,3.07,0.41,7.25,6.88,3.09,42.01,63937.79,1.062,5.521,47.06,174.8,1661.58,9.6,8.6262,1.797,2.404,63.603,Central,Townhouse,Oil,1.1894,-0.293,-1.6152,0.7574,-0.7998,-0.3514,2.279,1.7916,-0.2519,-1.2319,1.0927,0.6016,-0.1275,0.133,0.2726,0.0309,2.3021,1.6082,-1.1087,0.2208,-0.1904,-0.8425,0.9075,-0.3473,-0.6448,0.5511,-0.4605,-0.4336,0.5596,1.6242,-0.5002,0.3885,-1.3635,-0.2706,0.0311,0.555,1.3732,-0.7042,0.1226,-0.2514
331272.8,1497.9,4,1.6,2883.8,2,50.08,5.11,0.508,15.86,3.84,6.44,24.94,52259.95,1.151,5.711,19.38,149.81,1358.83,8.6,7.9669,2.768,-0.632,50.719,Hillside,Duplex,Heat pump,-2.0778,-1.1859,-2.8337,-1.5756,-2.2388,0.7221,-1.0398,0.9993,1.0262,-0.9793,-0.556,-0.4391,-1.3122,-0.068,0.7853,0.8981,-0.0244,-1.68,0.397,1.3874,-0.3256,0.1101,1.1403,-0.5729,0.237,0.6889,2.0038,1.2017,0.1367,-1.1221,1.2897,0.7923,-1.2472,0.4933,2.0898,-2.0745,-2.159,-0.8758,-0.6038,1.3945
471623.19,1481.02,4,2.6,5141.18,0,20.77,8.71,0.903,5.61,6.14,4.28,56.45,86270.32,1.151,6.445,32.2,132.49,1380.95,8.6,8.545,7.602,2.83,99.664,Central,Condo,Gas,1.1185,1.323,-0.7882,-0.4851,0.7098,-0.1122,2.4367,1.4258,0.5143,-0.9788,-1.2617,-1.4531,-1.4592,0.2717,0.5719,-0.2036,0.2364,0.489,0.2376,0.3254,-1.7469,2.1428,0.7213,1.8133,0.4808,-0.7195,1.9994,-0.5335,-0.0468,-0.6032,1.3042,0.9921,-0.0159,0.8553,1.0121,-1.5238,-1.9775,1.3495,1.9126,-0.154
636091.71,2069.28,6,2.2,5492.56,2,17.82,7.06,0.681,3.28,7.23,2.74,71.71,96572.03,1.192,5.932,56.7,191.08,1977.45,10.2,8.6112,5.977,3.43,88.877,Central,Condo,Electric,3.1567,0.3552,-0.4026,3.8866,2.3351,2.1219,1.9553,0.9772,1.5212,3.3467,-1.4587,1.3508,-0.7873,0.0687,1.8981,0.0563,0.5513,0.6768,-0.0104,-1.9046,0.0613,-0.5,0.5131,0.0294,1.4338,0.9156,-1.7532,-1.075,-1.4056,-1.4957,-1.3614,-1.3089,-0.0068,-0.187,1.6025,0.9656,2.1082,1.5453,1.0901,-0.6504
214716.72,600.0,2,1.7,700.0,0,17.37,7.66,0.59,6.52,4.7,5.16,40.12,68019.42,1.298,6.168,49.22,58.07,395.51,4.7,6.5511,5.781,0.716,72.812,Suburban,Detached,Gas,0.9745,-0.4328,-1.1474,-1.219,-0.7708,-2.784,-2.6264,-2.6836,-2.3892,-1.6042,0.5834,-1.0996,-0.45,-1.3907,0.3716,-0.4798,0.3459,1.4612,-0.5302,-1.6831,0.5225,0.8538,-1.7374,-0.6757,1.2141,-1.3172,1.4671,0.3643,-1.6681,1.0611,-0.0848,-1.7241,0.5161,0.0406,2.1047,-0.5714,0.3402,-0.3469,-1.1945,-0.779
322803.97,1375.69,3,1.9,4966.19,2,49.37,2.75,0.556,10.39,4.83,6.66,39.38,50767.01,1.306,5.164,40.56,122.66,1250.62,5.9,8.5104,2.74,0.243,46.454,Riverside,Townhouse,Gas,0.0811,-0.0454,-1.4402,0.1752,-0.4464,0.6236,-2.0376,-0.6032,1.9662,-0.8898,0.3888,-0.1994,-0.4056,-2.1509,0.7,0.9566,1.5254,0.726,0.9397,0.0977,0.0676,0.5238,-0.0149,-1.4903,-2.7699,-0.4308,-0.2839,-0.217,-0.7004,-1.5085,0.0405,0.5402,-0.0054,-0.273,0.2748,-1.9706,0.1029,-0.2015,0.6176,-1.9981
473059.01,1847.97,4,2.2,5740.87,0,27.53,5.22,0.376,6.26,8.31,4.99,58.04,90349.26,1.277,5.212,54.79,173.3,1790.53,9.2,8.6554,3.933,2.997,91.005,Central,Duplex,Gas,0.6286,-1.2216,-0.6972,-0.7103,0.9241,-1.7402,0.1821,-1.6306,0.3837,-0.8601,1.0617,-0.6195,-0.226,-0.3736,-0.0363,0.2915,-0.5899,0.1003,-0.5013,-1.1792,1.7691,-0.1638,-0.9566,1.8656,-0.8562,-0.2755,-0.568,0.7906,-1.0844,-1.7798,-0.7767,-0.7377,-0.7848,1.3793,0.1425,0.4154,0.4242,0.8594,-0.13,-0.7858
524452.56,1740.48,5,2.4,5794.65,2,22.28,4.23,0.574,6.72,7.87,3.96,63.86,76646.15,1.021,5.371,66.53,160.35,1554.94,8.4,8.6647,4.653,3.691,89.489,Riverside,Detached,Gas,1.4414,1.1359,2.6467,0.3881,-1.3799,2.221,2.5666,2.0621,-0.3213,1.9579,-0.274,-0.2977,-1.6483,0.5605,-0.7744,-0.557,0.7834,0.4301,0.3078,0.1367,-1.0046,0.2217,1.2822,-0.5519,-0.07,-1.2624,0.5246,-1.0119,0.2692,-1.0974,0.4715,0.9611,1.0714,0.0031,-0.5129,1.2865,1.1258,-0.6075,0.8387,0.9553
354101.06,1971.23,5,2.7,3125.28,1,45.53,3.59,0.628,7.73,4.04,5.38,38.79,57546.37,0.887,5.421,38.54,181.66,1857.28,10.7,8.0473,2.92,1.817,52.735,Industrial,Condo,Gas,0.0639,-2.0996,-2.0509,-3.4394,-1.7382,-1.7069,1.4972,0.5226,-2.6627,0.0621,-1.4307,-0.8846,-0.6259,-0.3624,-1.2082,-1.489,0.1646,-0.735,0.1953,0.196,-0.6611,1.7526,1.1304,2.0618,-1.0153,-0.2907,-1.0079,0.2109,-1.7987,-1.7383,1.3903,-1.7712,0.5172,-3.2551,-0.8051,-0.6414,0.3808,-1.2968,-1.9137,-1.166
309474.49,649.39,3,1.4,1381.46,1,27.23,6.05,0.497,9.2,6.1,3.56,47.64,80013.89,1.385,4.946,56.23,60.62,630.31,5.4,7.2309,5.218,2.306,76.395,Central,Townhouse,Heat pump,0.1235,-0.7037,-0.0367,1.7761,-0.9766,-0.8042,-1.4276,-2.1708,-3.4774,-0.0642,-2.3528,0.7143,0.5018,1.2366,1.2669,1.105,0.9827,-0.388,-0.3685,-0.4898,0.133,0.5536,-0.9505,0.3989,-3.7001,0.2215,0.502,2.4696,-0.4472,0.2722,0.8089,-0.2642,-1.6597,0.5631,-2.4616,-0.4376,-0.8845,-0.2556,-2.0173,-0.2484
424233.1,1874.41,4,2.9,5516.74,2,26.31,5.99,0.425,8.68,5.48,4.8,34.42,64529.2,1.105,6.196,47.22,174.57,1534.95,7.9,8.6155,3.385,0.83,64.442,Hillside,Detached,Gas,-0.1937,-0.3266,0.2206,-0.7238,-1.6537,0.0014,-1.0504,1.8935,-0.2324,0.2558,2.868,0.1108,-1.3582,-0.0469,-1.0084,-0.7441,-0.215,-1.3357,-0.8813,1.8148,0.2438,0.7098,-0.046,0.1429,-0.7256,-1.8258,-0.9408,-0.2393,-0.1731,-1.0845,1.3518,-0.0249,0.2663,-0.4404,0.8139,0.5995,0.9887,-0.2417,0.1642,-1.1112
581148.55,2222.46,5,2.8,7221.67,1,16.62,4.74,0.48,2.03,7.72,3.08,72.38,73412.16,1.208,5.986,76.7,207.46,1674.41,10.8,8.8848,3.197,3.564,69.176,Suburban,Townhouse,Heat pump,2.9663,2.3186,1.563,0.3897,2.161,1.5884,0.5788,0.9709,1.5973,2.3412,0.5269,0.9837,-0.3551,1.3572,0.7459,0.0721,-0.3504,1.487,-0.4273,0.5905,-1.9012,1.6009,0.2485,0.1698,-0.0036,-0.3947,0.1771,0.1867,-0.0397,-1.6903,-0.5767,0.7641,-0.2897,0.293,-0.5579,1.2898,0.6461,1.1206,1.0446,2.2765
180509.65,966.97,3,2.3,1466.21,0,50.74,2.71,0.507,11.74,5.98,4.13,38.42,68407.0,1.194,5.332,56.05,86.24,912.15,6.3,7.2904,1.268,1.374,72.827,Industrial,Detached,Oil,-0.7626,-1.1924,0.306,1.3291,-0.8285,-1.8232,-2.557,-3.7396,-2.2006,-1.1736,0.1368,-0.6092,0.2928,1.1519,0.416,2.3526,0.7321,0.4502,1.8736,1.2116,0.6027,-0.2894,0.9008,2.216,-0.5253,-1.7484,1.3354,-1.661,0.399,-0.0419,-0.0454,-1.195,-0.9872,0.0083,0.4931,-2.1601,-0.3299,-0.8195,-1.5463,-2.5101
645491.45,2088.26,5,3.0,3714.76,2,62.44,3.47,0.422,2.79,9.13,2.38,68.92,58369.8,1.385,5.853,68.01,190.67,2028.16,11.0,8.2201,1.729,4.456,55.697,Central,Detached,Electric,0.0656,1.3768,2.0046,1.0629,0.2077,1.1706,2.3976,2.0727,1.2852,0.1149,0.2786,2.133,-0.7823,1.0513,0.9178,0.8015,0.358,-0.9161,1.1124,0.9206,0.2483,-1.0469,-1.6756,-2.1922,-0.9969,2.0415,0.3865,-0.853,-0.3265,0.0171,-0.6724,-1.7803,2.1492,-1.0518,0.4231,-0.3458,0.8526,1.9993,0.9609,2.2509
273155.4,1143.45,5,1.8,3832.47,1,37.32,5.91,0.459,12.96,3.16,4.41,26.19,63557.06,0.926,5.623,38.26,105.52,1006.87,7.8,8.2513,4.688,-0.057,66.827,Industrial,Detached,Electric,-0.5119,-0.5425,-0.9566,-0.7022,0.4854,0.2205,1.6295,-1.8628,-1.0107,-0.5015,-1.4313,-1.9046,0.3415,-1.2035,-0.5147,1.6111,-0.8203,0.2714,1.0204,-0.1501,-2.1194,1.7683,-2.2096,0.2143,0.0415,0.2125,-0.3598,0.4597,-0.6675,-1.8698,0.1899,0.0722,-0.0243,-0.1235,-0.1196,-0.6931,-1.2062,0.9092,-0.2367,-0.9707
402302.64,1716.87,4,2.2,5294.92,1,52.51,5.53,0.39,6.28,7.81,1.79,50.95,103505.71,1.18,5.896,47.24,159.23,1662.21,7.2,8.5745,2.669,3.966,96.86,Hillside,Detached,Heat pump,0.34,-0.3272,3.907,1.597,1.6914,1.2087,0.1737,-0.2963,-1.1587,-1.4825,-0.7949,-1.5851,-1.5211,0.0171,-0.7907,-0.5381,1.3456,1.1593,-0.7865,-0.1944,-0.1167,0.1365,0.0381,-0.2652,0.3431,0.1258,0.5414,-0.3299,1.2445,-0.7137,0.344,0.5555,-0.1739,0.5927,0.0304,-0.7735,-0.6411,-0.5098,-0.5789,1.6767
448382.02,1600.31,4,1.8,1303.31,1,21.44,2.63,0.49,11.88,7.92,3.91,44.44,70832.54,1.265,4.761,42.36,146.04,1251.75,6.8,7.1727,2.473,2.41,61.798,Central,Detached,Gas,-1.1296,-1.6699,1.4128,0.8882,-1.9994,0.6366,-1.4166,-0.8056,-0.3177,-0.46,1.7433,1.7531,0.8884,1.2228,0.3784,1.071,0.7325,0.9928,-1.4377,-0.2976,-0.8085,0.8936,-2.5314,-0.2131,-0.4686,0.2321,-1.4065,0.6144,-0.32,-0.0746,0.9168,0.9213,-0.0442,0.1918,1.1708,1.2086,1.9327,-2.1044,-0.9064,-1.2711
373211.31,1477.91,4,2.4,4400.95,1,31.14,4.83,0.57,12.39,3.23,4.11,34.91,55639.46,0.856,5.42,30.97,139.25,1270.34,7.4,8.3896,3.876,0.937,54.495,Central,Condo,Electric,-0.2684,-2.7129,-2.1671,-3.505,-2.6384,0.0637,1.524,0.1281,1.3088,0.579,0.6583,0.474,0.3658,0.2723,-0.2923,0.0267,-0.0742,-0.9276,1.0965,0.6811,-0.4533,-0.7623,0.1586,0.1493,1.3717,0.6045,-0.8389,0.4249,1.4191,-0.3568,1.2707,-0.4441,0.7459,-0.7701,0.9955,0.3777,-1.1914,-1.0539,-0.1685,1.4968
517543.34,2292.78,4,2.9,6514.76,2,27.43,4.64,0.572,6.43,5.21,3.57,52.16,53921.47,1.116,5.468,51.69,202.12,1981.08,10.9,8.7818,4.361,1.72,46.079,Central,Detached,Electric,1.8948,-0.3243,0.6217,1.0118,0.8895,3.3565,0.1258,2.3181,-0.0286,2.4882,-0.7636,0.3414,0.0557,0.5544,-1.231,0.366,-0.4682,-3.1338,0.9048,-0.6504,-1.3381,0.3885,0.5922,-0.2663,0.0577,0.9782,-0.4303,-1.318,-0.3251,-0.3295,0.7593,0.9163,-0.4906,1.2732,0.3227,-0.6878,0.8622,-0.3344,-0.3882,-0.2544
586553.92,2129.2,4,1.9,5899.15,1,24.7,5.88,0.645,4.56,6.64,3.12,55.18,72367.45,1.03,5.843,48.36,193.43,1946.38,9.9,8.6826,4.788,2.955,79.959,Central,Condo,Heat pump,-0.7432,-0.3696,0.2624,1.0918,0.8707,0.6942,0.6448,1.2797,0.8751,1.3825,-1.2268,0.4313,1.1248,-1.3879,1.9385,2.0208,0.3641,0.3954,0.1372,1.725,0.4162,-1.0969,1.2361,0.1881,-0.8715,-1.5636,0.7869,1.0153,-0.0163,1.1793,-0.7947,0.6168,-0.3343,-0.7355,-0.5715,0.1787,1.0384,1.3558,-0.0145,-1.1389
604176.46,2398.06,4,2.9,7757.64,1,40.48,5.63,0.536,10.98,5.21,3.66,29.83,69576.45,0.927,5.154,37.23,221.11,2087.74,9.9,8.9564,3.704,1.405,61.927,Hillside,Townhouse,Heat pump,0.903,-0.7411,0.2117,-0.7186,1.4769,3.0252,2.2879,2.3922,-0.5537,1.5785,-0.5157,0.5712,-0.3293,1.9188,-0.7914,-0.2786,0.6605,-0.8869,-0.3705,-0.7459,1.7618,0.0637,-0.6226,-0.0236,-1.1245,1.3102,0.4058,-1.2427,-0.1387,2.1465,-1.2753,1.4762,0.8874,-0.3179,1.3084,1.5918,0.4841,1.5357,1.2261,0.8121
316205.73,2089.94,4,2.5,5202.21,2,48.57,3.22,0.25,11.81,2.11,6.79,38.67,61686.03,0.88,4.125,7.51,189.03,1860.23,8.5,8.5568,0.505,-0.81,56.498,Industrial,Detached,Heat pump,-4.7364,0.306,-3.3422,-1.8229,-0.9524,1.6919,0.1421,0.2285,-0.592,3.0398,-0.3154,0.2998,-0.6179,-0.7914,-0.9936,0.0193,-1.5941,0.6223,-1.4639,0.2145,0.265,-0.6479,0.1612,-1.3136,-0.213,1.2458,0.5352,-0.7649,0.2312,-0.3133,0.5281,-0.0392,-1.4921,-0.1036,-0.934,-0.5976,0.7283,-0.9662,0.0492,1.3151
494830.05,1474.78,5,3.0,3079.97,2,3.63,6.97,0.552,8.66,7.22,5.08,61.89,77313.91,1.17,4.905,58.45,146.79,1283.88,10.0,8.0327,5.588,3.007,79.382,Riverside,Detached,Electric,-0.4979,-1.6719,-1.3469,-1.9496,0.3418,-0.22,-0.324,0.7922,-0.2674,1.5099,2.0491,-0.9659,1.3725,-1.9944,-0.2421,-0.9032,0.3757,0.9503,0.8674,-0.2291,-2.1594,-0.8777,0.6515,0.3814,1.1134,-0.0663,-0.0274,0.2295,-0.4198,-1.3219,1.5219,-1.687,1.0551,0.3812,-1.4477,0.9801,0.479,-0.5831,-0.2844,1.0051
336561.13,2547.83,5,2.5,6229.03,3,24.23,3.78,0.504,13.6,4.37,5.47,34.59,42807.43,0.98,5.466,30.82,236.81,2262.36,11.5,8.737,4.078,0.271,39.876,Industrial,Duplex,Electric,1.3062,-1.2415,-0.4897,-0.6718,-2.1287,1.9614,0.8874,-0.0627,3.1058,3.4102,-0.1883,0.8182,1.8408,-0.3511,1.2529,0.8885,0.6526,1.1136,1.1861,-0.4508,0.2856,-0.3031,-1.1757,0.7161,-0.8237,-0.1187,-0.7881,1.567,0.0961,-0.2346,0.0353,0.0526,-1.4248,-0.084,0.799,1.7439,-0.4494,-0.998,-0.362,1.7642
542145.26,1864.01,4,2.1,5836.53,2,34.98,2.38,0.25,8.04,6.7,4.25,33.35,72215.1,0.975,5.535,45.27,174.23,1507.23,8.1,8.6719,1.314,2.301,64.623,Hillside,Townhouse,Heat pump,-0.7363,2.2164,0.8549,-1.9796,0.2474,1.0428,2.1391,2.3136,-0.4955,2.1805,-1.1896,0.6607,-0.6934,-2.4475,-2.1667,-0.5606,-2.3524,1.7447,-0.6791,2.1723,-0.1946,-2.2934,0.9153,-0.5421,0.5959,-3.1028,1.4881,-1.0039,1.5308,0.1943,-1.5157,0.1118,-0.2107,1.2753,1.2769,1.2862,0.6186,0.2278,-0.9081,0.9273
448164.98,1865.47,4,3.1,4845.78,1,51.35,4.38,0.346,9.36,4.77,5.33,37.7,63650.37,1.101,6.426,55.06,170.41,1579.06,9.1,8.4859,1.806,0.393,73.85,Industrial,Duplex,Heat pump,0.0263,0.4082,0.5216,-0.4246,-1.6125,0.7894,3.1252,-0.8551,-0.1513,0.6773,-0.0586,1.4284,-0.1137,-1.0851,1.1699,1.0227,0.1962,1.2364,-0.7626,-0.4391,-1.101,-1.1599,0.2743,1.8679,0.0946,-1.244,-0.6978,0.1477,1.0489,-0.0533,2.1237,0.5961,-1.482,0.4511,-0.2103,0.4141,-0.272,0.2667,0.2188,-0.4308
410596.88,1598.23,4,3.0,2991.7,1,69.98,1.97,0.353,14.51,4.3,5.48,27.5,61487.22,0.792,5.821,29.15,148.39,1677.37,9.0,8.0036,1.135,0.203,56.479,Suburban,Detached,Electric,-0.7902,-2.1469,-0.6807,-1.5181,-0.1394,0.1989,-0.1588,-0.7123,-0.2533,0.1689,0.2643,1.7642,1.045,2.5585,-0.9115,-1.6499,0.6946,1.7495,1.2411,-0.3047,0.3536,0.7824,-0.6054,1.3356,1.9932,0.5188,0.419,0.156,1.0557,0.6107,0.4234,-1.6647,-1.2542,-0.1883,0.0745,0.855,1.2787,0.2611,1.4318,0.1064
253180.71,1622.89,5,2.2,2296.33,1,50.83,4.48,0.362,14.01,2.37,5.77,34.65,42190.05,1.035,5.545,40.48,143.48,1533.04,9.2,7.7391,2.035,-0.565,41.209,Suburban,Condo,Oil,-3.6754,-1.8039,-1.1671,-0.3268,-1.1091,1.105,-0.2553,-1.5161,0.111,0.996,-1.2805,0.3305,-0.0781,-0.38,0.2645,0.5486,0.5809,1.3791,-0.6419,-0.6641,0.8798,0.3477,0.1414,0.844,0.3903,1.2006,-0.1121,0.6574,-1.3419,2.2119,0.126,-0.4023,1.1622,0.0796,-0.6414,-0.7931,0.1131,0.136,0.1595,-0.3586
329617.19,1311.97,4,1.9,5081.78,1,14.99,5.05,0.416,7.68,7.18,4.92,41.14,84800.25,1.308,5.482,36.05,120.87,1255.77,6.9,8.5334,4.842,2.681,83.754,Suburban,Condo,Heat pump,0.5686,0.9973,0.6891,-0.5015,-0.5077,-0.7255,-1.4172,-1.5736,-1.6396,-2.0764,0.4022,-1.2275,0.5946,-1.4278,-0.676,-0.6437,0.8024,1.4662,1.7791,0.041,-0.6685,-1.0742,-0.1393,0.8318,-0.6982,0.7288,0.563,1.184,-1.1801,-1.7131,-1.1884,0.8273,0.9832,0.6513,0.6199,2.3634,-0.843,0.4469,-1.5165,-0.9138
553686.88,2224.76,5,3.2,6592.66,1,55.42,5.67,0.405,9.41,8.4,5.63,38.66,79974.76,1.046,6.107,60.39,201.06,2310.77,11.2,8.7937,3.917,1.542,83.526,Suburban,Duplex,Electric,-0.4457,1.5122,-1.1272,1.2192,0.4429,-2.5431,0.9917,1.0057,3.373,-0.3628,1.2089,1.7725,0.7804,0.0253,1.9919,0.7305,-0.3276,-0.0409,-0.1091,-0.1013,-1.6437,0.5479,0.7801,0.0301,0.7364,-0.0757,-0.6055,-0.4041,0.2178,-0.5071,0.05,-0.0365,1.2527,0.376,1.264,0.4436,0.5789,-1.2716,1.0114,0.5173
208016.51,964.2,3,1.0,3279.43,0,40.04,5.17,0.56,10.3,3.69,7.48,23.49,59067.55,0.864,5.175,33.59,87.91,941.47,5.0,8.0954,3.918,-1.351,61.379,Suburban,Detached,Gas,-0.33,-3.2018,-1.5891,-1.4285,0.1251,0.8356,-1.8386,-1.8128,-1.4967,-2.7375,0.1387,-1.0181,-0.5623,-0.8978,0.1246,-0.0136,-1.0399,-1.2893,-0.3866,-1.1193,-2.0117,-0.8782,-0.3605,1.1414,0.77,1.9259,1.0527,1.0118,0.7707,1.5411,0.551,-0.5774,-1.8566,-2.3529,-0.9422,0.3316,-1.8759,-1.7132,-1.9816,-1.4149
596361.48,2217.1,4,2.2,6438.02,2,13.06,6.74,0.636,5.11,4.69,5.2,61.2,49834.53,1.219,5.423,53.29,190.62,2202.54,9.2,8.77,4.958,1.847,45.701,Central,Duplex,Gas,-0.698,-0.1243,2.0147,0.2696,0.5237,0.4252,0.6659,2.1554,0.9187,0.6526,-0.7971,0.338,0.4193,0.8645,-0.7081,-0.5353,-1.7997,2.4823,0.0451,-0.4244,-0.6657,0.722,0.2271,1.5708,-0.397,1.0052,1.3783,1.3303,-0.5191,-0.522,0.5657,2.0317,-0.8631,1.3402,-0.7143,0.014,0.6964,1.4502,0.5591,2.0426
465547.79,1368.34,3,2.1,4548.4,1,28.2,6.7,0.567,9.16,7.09,2.1,43.79,88535.21,0.818,4.901,57.41,120.36,1228.28,6.1,8.4225,6.484,1.939,86.906,Suburban,Detached,Heat pump,-0.1855,-1.3822,0.1966,-1.0581,0.9329,-1.1786,0.3052,0.0816,-0.6728,-0.5906,-0.5289,-0.2567,-0.0062,-0.8895,-0.3011,-0.3866,1.0922,0.063,-0.3866,0.6097,-0.1555,-0.1156,-0.6209,0.808,-1.164,-0.3938,0.9913,1.784,-0.6976,0.7895,-0.6812,-1.0727,0.3358,0.1142,-1.4638,0.4912,-0.2352,-0.5495,-0.6011,-0.5285
424516.53,2072.64,3,3.4,5688.11,2,44.05,5.08,0.501,10.12,4.07,6.55,26.19,84548.84,1.123,6.28,26.39,201.34,2102.82,9.4,8.6461,3.708,-0.213,83.414,Suburban,Condo,Gas,-1.8279,-0.5902,-0.8542,-2.4465,-1.2321,-0.1777,0.6849,0.6158,1.6992,-0.5516,-1.6588,-0.4306,-1.2169,0.2707,0.0896,-0.8504,0.7031,1.2287,1.1262,1.027,-0.516,-0.3251,-0.9378,-0.5703,0.536,2.1821,0.1576,0.5019,1.3938,0.6309,-0.0199,1.3074,0.8268,0.8334,1.1114,0.7663,-0.5668,-1.3304,2.3571,-0.1902
501179.24,2361.5,5,2.9,5146.16,2,35.44,5.36,0.469,11.8,2.1,6.79,34.66,29405.2,1.46,5.716,28.75,224.37,2042.36,11.9,8.546,3.565,-0.851,33.15,Suburban,Townhouse,Electric,-2.5581,-3.0037,0.5929,-0.9907,-1.2144,0.3471,0.5234,0.5906,2.2328,0.9301,-0.1338,0.7643,-0.9897,-1.1471,0.1777,0.8378,1.1685,-0.5503,0.8858,0.024,-0.6833,-0.0911,0.1715,-0.0397,0.0635,-1.0962,-0.4351,0.1574,0.6859,1.2369,-0.618,1.0173,-0.8054,-0.4138,-1.1464,-0.9406,-0.8532,0.7923,-1.1518,-0.7183
660399.21,2667.6,5,3.4,6460.65,2,40.37,1.59,0.25,9.61,5.94,4.78,58.02,60906.98,1.148,5.111,61.16,255.74,2374.72,11.4,8.7735,1.237,1.645,55.065,Central,Townhouse,Electric,2.1887,0.2793,0.8113,-0.0489,-0.9729,1.1453,1.5981,3.2843,3.817,1.7059,0.3108,0.2445,-0.6524,2.599,0.4388,-1.0486,-0.7251,0.9639,1.0881,0.059,0.5679,2.5595,-0.8968,0.5737,-1.5166,-1.4718,2.8221,-0.4746,1.058,1.9133,1.7803,0.007,-0.2306,-1.3623,0.9526,-0.2618,3.2477,0.3516,1.3586,3.0579
485095.01,2024.49,4,3.2,8194.38,2,45.97,3.83,0.388,5.69,6.23,4.53,50.39,64770.45,1.11,5.437,31.09,196.41,1762.05,10.2,9.0112,2.698,1.965,74.861,Suburban,Detached,Heat pump,0.3813,-0.7411,0.4402,1.7886,0.3487,-0.1536,0.3497,1.8214,-0.1839,2.1495,-0.8966,0.5132,0.9285,0.5036,-0.0014,-0.2671,0.8038,-2.445,0.1845,-0.361,0.4628,-0.7588,0.8006,0.8377,0.2545,-0.4211,-0.9916,-1.459,-0.4415,0.3331,0.9419,0.0611,-0.9903,-2.0908,1.0125,0.0776,0.4205,1.4388,-0.2622,-0.1725
